STA Awal,STA Akhir,Long,Lat,Segment
182105,182110,108.3706733,-6.698985324,Sumberjaya - Palimanan
182110,182115,108.3707153,-6.699002006,Sumberjaya - Palimanan
182115,182120,108.3707573,-6.699018689,Sumberjaya - Palimanan
182120,182125,108.3707993,-6.699035371,Sumberjaya - Palimanan
182125,182130,108.3708413,-6.699052053,Sumberjaya - Palimanan
182130,182135,108.3708833,-6.699068735,Sumberjaya - Palimanan
182135,182140,108.3709253,-6.699085418,Sumberjaya - Palimanan
182140,182145,108.3709673,-6.6991021,Sumberjaya - Palimanan
182145,182150,108.3710093,-6.699118782,Sumberjaya - Palimanan
182150,182155,108.3710513,-6.699135464,Sumberjaya - Palimanan
182155,182160,108.3710933,-6.699152147,Sumberjaya - Palimanan
182160,182165,108.3711353,-6.699168829,Sumberjaya - Palimanan
182165,182170,108.3711773,-6.699185511,Sumberjaya - Palimanan
182170,182175,108.3712193,-6.699202193,Sumberjaya - Palimanan
182175,182180,108.3712613,-6.699218875,Sumberjaya - Palimanan
182180,182185,108.3713033,-6.699235558,Sumberjaya - Palimanan
182185,182190,108.3713453,-6.69925224,Sumberjaya - Palimanan
182190,182195,108.3713873,-6.699268922,Sumberjaya - Palimanan
182195,182200,108.3714293,-6.699285604,Sumberjaya - Palimanan
182200,182205,108.3714732,-6.699296188,Sumberjaya - Palimanan
182205,182210,108.3715173,-6.69930609,Sumberjaya - Palimanan
182210,182215,108.3715614,-6.699315992,Sumberjaya - Palimanan
182215,182220,108.3716055,-6.699325894,Sumberjaya - Palimanan
182220,182225,108.3716496,-6.699335796,Sumberjaya - Palimanan
182225,182230,108.3716937,-6.699345698,Sumberjaya - Palimanan
182230,182235,108.3717378,-6.6993556,Sumberjaya - Palimanan
182235,182240,108.3717819,-6.699365502,Sumberjaya - Palimanan
182240,182245,108.371826,-6.699375404,Sumberjaya - Palimanan
182245,182250,108.3718701,-6.699385306,Sumberjaya - Palimanan
182250,182255,108.3719142,-6.699395208,Sumberjaya - Palimanan
182255,182260,108.3719583,-6.69940511,Sumberjaya - Palimanan
182260,182265,108.3720024,-6.699415012,Sumberjaya - Palimanan
182265,182270,108.3720464,-6.699424914,Sumberjaya - Palimanan
182270,182275,108.3720905,-6.699434815,Sumberjaya - Palimanan
182275,182280,108.3721346,-6.699444717,Sumberjaya - Palimanan
182280,182285,108.3721787,-6.699454619,Sumberjaya - Palimanan
182285,182290,108.3722228,-6.699464521,Sumberjaya - Palimanan
182290,182295,108.3722669,-6.699474423,Sumberjaya - Palimanan
182295,182300,108.372311,-6.699484325,Sumberjaya - Palimanan
182300,182305,108.3723551,-6.699494227,Sumberjaya - Palimanan
182305,182310,108.3723992,-6.699504129,Sumberjaya - Palimanan
182310,182315,108.3724433,-6.699514031,Sumberjaya - Palimanan
182315,182320,108.3724874,-6.699523933,Sumberjaya - Palimanan
182320,182325,108.3725315,-6.699533835,Sumberjaya - Palimanan
182325,182330,108.3725756,-6.699543736,Sumberjaya - Palimanan
182330,182335,108.3726197,-6.699553638,Sumberjaya - Palimanan
182335,182340,108.3726638,-6.69956354,Sumberjaya - Palimanan
182340,182345,108.3727079,-6.699573442,Sumberjaya - Palimanan
182345,182350,108.372752,-6.699583344,Sumberjaya - Palimanan
182350,182355,108.3727961,-6.699593246,Sumberjaya - Palimanan
182355,182360,108.3728402,-6.699603148,Sumberjaya - Palimanan
182360,182365,108.3728842,-6.69961305,Sumberjaya - Palimanan
182365,182370,108.3729283,-6.699622951,Sumberjaya - Palimanan
182370,182375,108.3729724,-6.699632853,Sumberjaya - Palimanan
182375,182380,108.3730165,-6.699642755,Sumberjaya - Palimanan
182380,182385,108.3730606,-6.699652657,Sumberjaya - Palimanan
182385,182390,108.3731047,-6.699662559,Sumberjaya - Palimanan
182390,182395,108.3731488,-6.699672461,Sumberjaya - Palimanan
182395,182400,108.3731929,-6.699682363,Sumberjaya - Palimanan
182400,182405,108.373238,-6.699685319,Sumberjaya - Palimanan
182405,182410,108.3732831,-6.699687856,Sumberjaya - Palimanan
182410,182415,108.3733282,-6.699690393,Sumberjaya - Palimanan
182415,182420,108.3733733,-6.699692931,Sumberjaya - Palimanan
182420,182425,108.3734185,-6.699695468,Sumberjaya - Palimanan
182425,182430,108.3734636,-6.699698005,Sumberjaya - Palimanan
182430,182435,108.3735087,-6.699700542,Sumberjaya - Palimanan
182435,182440,108.3735538,-6.699703079,Sumberjaya - Palimanan
182440,182445,108.373599,-6.699705616,Sumberjaya - Palimanan
182445,182450,108.3736441,-6.699708153,Sumberjaya - Palimanan
182450,182455,108.3736892,-6.69971069,Sumberjaya - Palimanan
182455,182460,108.3737343,-6.699713228,Sumberjaya - Palimanan
182460,182465,108.3737794,-6.699715765,Sumberjaya - Palimanan
182465,182470,108.3738246,-6.699718302,Sumberjaya - Palimanan
182470,182475,108.3738697,-6.699720839,Sumberjaya - Palimanan
182475,182480,108.3739148,-6.699723376,Sumberjaya - Palimanan
182480,182485,108.3739599,-6.699725913,Sumberjaya - Palimanan
182485,182490,108.3740051,-6.69972845,Sumberjaya - Palimanan
182490,182495,108.3740502,-6.699730987,Sumberjaya - Palimanan
182495,182500,108.3740953,-6.699733524,Sumberjaya - Palimanan
182500,182505,108.3741404,-6.699736061,Sumberjaya - Palimanan
182505,182510,108.3741855,-6.699738598,Sumberjaya - Palimanan
182510,182515,108.3742307,-6.699741136,Sumberjaya - Palimanan
182515,182520,108.3742758,-6.699743673,Sumberjaya - Palimanan
182520,182525,108.3743209,-6.69974621,Sumberjaya - Palimanan
182525,182530,108.374366,-6.699748747,Sumberjaya - Palimanan
182530,182535,108.3744112,-6.699751284,Sumberjaya - Palimanan
182535,182540,108.3744563,-6.699753821,Sumberjaya - Palimanan
182540,182545,108.3745014,-6.699756358,Sumberjaya - Palimanan
182545,182550,108.3745465,-6.699758895,Sumberjaya - Palimanan
182550,182555,108.3745916,-6.699761432,Sumberjaya - Palimanan
182555,182560,108.3746368,-6.699763969,Sumberjaya - Palimanan
182560,182565,108.3746819,-6.699766506,Sumberjaya - Palimanan
182565,182570,108.374727,-6.699769043,Sumberjaya - Palimanan
182570,182575,108.3747721,-6.69977158,Sumberjaya - Palimanan
182575,182580,108.3748173,-6.699774117,Sumberjaya - Palimanan
182580,182585,108.3748624,-6.699776654,Sumberjaya - Palimanan
182585,182590,108.3749075,-6.699779191,Sumberjaya - Palimanan
182590,182595,108.3749526,-6.699781728,Sumberjaya - Palimanan
182595,182600,108.3749977,-6.699784265,Sumberjaya - Palimanan
182600,182605,108.3750427,-6.699779553,Sumberjaya - Palimanan
182605,182610,108.3750876,-6.699774758,Sumberjaya - Palimanan
182610,182615,108.3751326,-6.699769962,Sumberjaya - Palimanan
182615,182620,108.3751775,-6.699765167,Sumberjaya - Palimanan
182620,182625,108.3752224,-6.699760372,Sumberjaya - Palimanan
182625,182630,108.3752674,-6.699755577,Sumberjaya - Palimanan
182630,182635,108.3753123,-6.699750781,Sumberjaya - Palimanan
182635,182640,108.3753572,-6.699745986,Sumberjaya - Palimanan
182640,182645,108.3754022,-6.699741191,Sumberjaya - Palimanan
182645,182650,108.3754471,-6.699736395,Sumberjaya - Palimanan
182650,182655,108.3754921,-6.6997316,Sumberjaya - Palimanan
182655,182660,108.375537,-6.699726805,Sumberjaya - Palimanan
182660,182665,108.3755819,-6.699722009,Sumberjaya - Palimanan
182665,182670,108.3756269,-6.699717214,Sumberjaya - Palimanan
182670,182675,108.3756718,-6.699712419,Sumberjaya - Palimanan
182675,182680,108.3757168,-6.699707623,Sumberjaya - Palimanan
182680,182685,108.3757617,-6.699702828,Sumberjaya - Palimanan
182685,182690,108.3758066,-6.699698032,Sumberjaya - Palimanan
182690,182695,108.3758516,-6.699693237,Sumberjaya - Palimanan
182695,182700,108.3758965,-6.699688442,Sumberjaya - Palimanan
182700,182705,108.3759414,-6.699683646,Sumberjaya - Palimanan
182705,182710,108.3759864,-6.699678851,Sumberjaya - Palimanan
182710,182715,108.3760313,-6.699674056,Sumberjaya - Palimanan
182715,182720,108.3760763,-6.69966926,Sumberjaya - Palimanan
182720,182725,108.3761212,-6.699664465,Sumberjaya - Palimanan
182725,182730,108.3761661,-6.699659669,Sumberjaya - Palimanan
182730,182735,108.3762111,-6.699654874,Sumberjaya - Palimanan
182735,182740,108.376256,-6.699650079,Sumberjaya - Palimanan
182740,182745,108.376301,-6.699645283,Sumberjaya - Palimanan
182745,182750,108.3763459,-6.699640488,Sumberjaya - Palimanan
182750,182755,108.3763908,-6.699635692,Sumberjaya - Palimanan
182755,182760,108.3764358,-6.699630897,Sumberjaya - Palimanan
182760,182765,108.3764807,-6.699626101,Sumberjaya - Palimanan
182765,182770,108.3765256,-6.699621306,Sumberjaya - Palimanan
182770,182775,108.3765706,-6.699616511,Sumberjaya - Palimanan
182775,182780,108.3766155,-6.699611715,Sumberjaya - Palimanan
182780,182785,108.3766605,-6.69960692,Sumberjaya - Palimanan
182785,182790,108.3767054,-6.699602124,Sumberjaya - Palimanan
182790,182795,108.3767503,-6.699597329,Sumberjaya - Palimanan
182795,182800,108.3767952,-6.699592279,Sumberjaya - Palimanan
182800,182805,108.3768388,-6.699580403,Sumberjaya - Palimanan
182805,182810,108.3768824,-6.699568528,Sumberjaya - Palimanan
182810,182815,108.376926,-6.699556652,Sumberjaya - Palimanan
182815,182820,108.3769696,-6.699544776,Sumberjaya - Palimanan
182820,182825,108.3770132,-6.699532901,Sumberjaya - Palimanan
182825,182830,108.3770569,-6.699521025,Sumberjaya - Palimanan
182830,182835,108.3771005,-6.699509149,Sumberjaya - Palimanan
182835,182840,108.3771441,-6.699497274,Sumberjaya - Palimanan
182840,182845,108.3771877,-6.699485398,Sumberjaya - Palimanan
182845,182850,108.3772313,-6.699473522,Sumberjaya - Palimanan
182850,182855,108.3772749,-6.699461647,Sumberjaya - Palimanan
182855,182860,108.3773185,-6.699449771,Sumberjaya - Palimanan
182860,182865,108.3773621,-6.699437895,Sumberjaya - Palimanan
182865,182870,108.3774057,-6.69942602,Sumberjaya - Palimanan
182870,182875,108.3774493,-6.699414144,Sumberjaya - Palimanan
182875,182880,108.3774929,-6.699402268,Sumberjaya - Palimanan
182880,182885,108.3775365,-6.699390393,Sumberjaya - Palimanan
182885,182890,108.3775801,-6.699378517,Sumberjaya - Palimanan
182890,182895,108.3776237,-6.699366641,Sumberjaya - Palimanan
182895,182900,108.3776673,-6.699354766,Sumberjaya - Palimanan
182900,182905,108.3777109,-6.69934289,Sumberjaya - Palimanan
182905,182910,108.3777545,-6.699331014,Sumberjaya - Palimanan
182910,182915,108.3777981,-6.699319139,Sumberjaya - Palimanan
182915,182920,108.3778417,-6.699307263,Sumberjaya - Palimanan
182920,182925,108.3778853,-6.699295387,Sumberjaya - Palimanan
182925,182930,108.3779289,-6.699283511,Sumberjaya - Palimanan
182930,182935,108.3779725,-6.699271636,Sumberjaya - Palimanan
182935,182940,108.3780162,-6.69925976,Sumberjaya - Palimanan
182940,182945,108.3780598,-6.699247884,Sumberjaya - Palimanan
182945,182950,108.3781034,-6.699236009,Sumberjaya - Palimanan
182950,182955,108.378147,-6.699224133,Sumberjaya - Palimanan
182955,182960,108.3781906,-6.699212257,Sumberjaya - Palimanan
182960,182965,108.3782342,-6.699200381,Sumberjaya - Palimanan
182965,182970,108.3782778,-6.699188505,Sumberjaya - Palimanan
182970,182975,108.3783214,-6.69917663,Sumberjaya - Palimanan
182975,182980,108.378365,-6.699164754,Sumberjaya - Palimanan
182980,182985,108.3784086,-6.699152878,Sumberjaya - Palimanan
182985,182990,108.3784522,-6.699141002,Sumberjaya - Palimanan
182990,182995,108.3784958,-6.699129127,Sumberjaya - Palimanan
182995,183000,108.3785392,-6.699116695,Sumberjaya - Palimanan
183000,183005,108.3785803,-6.699097938,Sumberjaya - Palimanan
183005,183010,108.3786214,-6.699079181,Sumberjaya - Palimanan
183010,183015,108.3786626,-6.699060424,Sumberjaya - Palimanan
183015,183020,108.3787037,-6.699041666,Sumberjaya - Palimanan
183020,183025,108.3787448,-6.699022909,Sumberjaya - Palimanan
183025,183030,108.3787859,-6.699004152,Sumberjaya - Palimanan
183030,183035,108.378827,-6.698985395,Sumberjaya - Palimanan
183035,183040,108.3788681,-6.698966637,Sumberjaya - Palimanan
183040,183045,108.3789092,-6.69894788,Sumberjaya - Palimanan
183045,183050,108.3789504,-6.698929123,Sumberjaya - Palimanan
183050,183055,108.3789915,-6.698910365,Sumberjaya - Palimanan
183055,183060,108.3790326,-6.698891608,Sumberjaya - Palimanan
183060,183065,108.3790737,-6.698872851,Sumberjaya - Palimanan
183065,183070,108.3791148,-6.698854094,Sumberjaya - Palimanan
183070,183075,108.3791559,-6.698835336,Sumberjaya - Palimanan
183075,183080,108.3791971,-6.698816579,Sumberjaya - Palimanan
183080,183085,108.3792382,-6.698797822,Sumberjaya - Palimanan
183085,183090,108.3792793,-6.698779064,Sumberjaya - Palimanan
183090,183095,108.3793204,-6.698760307,Sumberjaya - Palimanan
183095,183100,108.3793615,-6.69874155,Sumberjaya - Palimanan
183100,183105,108.3794026,-6.698722792,Sumberjaya - Palimanan
183105,183110,108.3794437,-6.698704035,Sumberjaya - Palimanan
183110,183115,108.3794849,-6.698685278,Sumberjaya - Palimanan
183115,183120,108.379526,-6.69866652,Sumberjaya - Palimanan
183120,183125,108.3795671,-6.698647763,Sumberjaya - Palimanan
183125,183130,108.3796082,-6.698629006,Sumberjaya - Palimanan
183130,183135,108.3796493,-6.698610248,Sumberjaya - Palimanan
183135,183140,108.3796904,-6.698591491,Sumberjaya - Palimanan
183140,183145,108.3797316,-6.698572733,Sumberjaya - Palimanan
183145,183150,108.3797727,-6.698553976,Sumberjaya - Palimanan
183150,183155,108.3798138,-6.698535219,Sumberjaya - Palimanan
183155,183160,108.3798549,-6.698516461,Sumberjaya - Palimanan
183160,183165,108.379896,-6.698497704,Sumberjaya - Palimanan
183165,183170,108.3799371,-6.698478947,Sumberjaya - Palimanan
183170,183175,108.3799782,-6.698460189,Sumberjaya - Palimanan
183175,183180,108.3800194,-6.698441432,Sumberjaya - Palimanan
183180,183185,108.3800605,-6.698422674,Sumberjaya - Palimanan
183185,183190,108.3801016,-6.698403917,Sumberjaya - Palimanan
183190,183195,108.3801427,-6.698385159,Sumberjaya - Palimanan
183195,183200,108.3801834,-6.698365615,Sumberjaya - Palimanan
183200,183205,108.3802209,-6.698340462,Sumberjaya - Palimanan
183205,183210,108.3802585,-6.698315308,Sumberjaya - Palimanan
183210,183215,108.380296,-6.698290154,Sumberjaya - Palimanan
183215,183220,108.3803335,-6.698265,Sumberjaya - Palimanan
183220,183225,108.3803711,-6.698239846,Sumberjaya - Palimanan
183225,183230,108.3804086,-6.698214693,Sumberjaya - Palimanan
183230,183235,108.3804462,-6.698189539,Sumberjaya - Palimanan
183235,183240,108.3804837,-6.698164385,Sumberjaya - Palimanan
183240,183245,108.3805213,-6.698139231,Sumberjaya - Palimanan
183245,183250,108.3805588,-6.698114078,Sumberjaya - Palimanan
183250,183255,108.3805963,-6.698088924,Sumberjaya - Palimanan
183255,183260,108.3806339,-6.69806377,Sumberjaya - Palimanan
183260,183265,108.3806714,-6.698038616,Sumberjaya - Palimanan
183265,183270,108.380709,-6.698013462,Sumberjaya - Palimanan
183270,183275,108.3807465,-6.697988308,Sumberjaya - Palimanan
183275,183280,108.3807841,-6.697963155,Sumberjaya - Palimanan
183280,183285,108.3808216,-6.697938001,Sumberjaya - Palimanan
183285,183290,108.3808591,-6.697912847,Sumberjaya - Palimanan
183290,183295,108.3808967,-6.697887693,Sumberjaya - Palimanan
183295,183300,108.3809342,-6.697862539,Sumberjaya - Palimanan
183300,183305,108.3809718,-6.697837385,Sumberjaya - Palimanan
183305,183310,108.3810093,-6.697812232,Sumberjaya - Palimanan
183310,183315,108.3810469,-6.697787078,Sumberjaya - Palimanan
183315,183320,108.3810844,-6.697761924,Sumberjaya - Palimanan
183320,183325,108.3811219,-6.69773677,Sumberjaya - Palimanan
183325,183330,108.3811595,-6.697711616,Sumberjaya - Palimanan
183330,183335,108.381197,-6.697686462,Sumberjaya - Palimanan
183335,183340,108.3812346,-6.697661308,Sumberjaya - Palimanan
183340,183345,108.3812721,-6.697636155,Sumberjaya - Palimanan
183345,183350,108.3813097,-6.697611001,Sumberjaya - Palimanan
183350,183355,108.3813472,-6.697585847,Sumberjaya - Palimanan
183355,183360,108.3813847,-6.697560693,Sumberjaya - Palimanan
183360,183365,108.3814223,-6.697535539,Sumberjaya - Palimanan
183365,183370,108.3814598,-6.697510385,Sumberjaya - Palimanan
183370,183375,108.3814974,-6.697485231,Sumberjaya - Palimanan
183375,183380,108.3815349,-6.697460077,Sumberjaya - Palimanan
183380,183385,108.3815725,-6.697434923,Sumberjaya - Palimanan
183385,183390,108.38161,-6.697409769,Sumberjaya - Palimanan
183390,183395,108.3816475,-6.697384615,Sumberjaya - Palimanan
183395,183400,108.3816843,-6.697358517,Sumberjaya - Palimanan
183400,183405,108.3817173,-6.697327588,Sumberjaya - Palimanan
183405,183410,108.3817502,-6.697296659,Sumberjaya - Palimanan
183410,183415,108.3817832,-6.69726573,Sumberjaya - Palimanan
183415,183420,108.3818161,-6.697234801,Sumberjaya - Palimanan
183420,183425,108.3818491,-6.697203872,Sumberjaya - Palimanan
183425,183430,108.381882,-6.697172943,Sumberjaya - Palimanan
183430,183435,108.381915,-6.697142014,Sumberjaya - Palimanan
183435,183440,108.3819479,-6.697111085,Sumberjaya - Palimanan
183440,183445,108.3819808,-6.697080156,Sumberjaya - Palimanan
183445,183450,108.3820138,-6.697049227,Sumberjaya - Palimanan
183450,183455,108.3820467,-6.697018298,Sumberjaya - Palimanan
183455,183460,108.3820797,-6.696987369,Sumberjaya - Palimanan
183460,183465,108.3821126,-6.69695644,Sumberjaya - Palimanan
183465,183470,108.3821456,-6.696925511,Sumberjaya - Palimanan
183470,183475,108.3821785,-6.696894582,Sumberjaya - Palimanan
183475,183480,108.3822115,-6.696863653,Sumberjaya - Palimanan
183480,183485,108.3822444,-6.696832724,Sumberjaya - Palimanan
183485,183490,108.3822774,-6.696801795,Sumberjaya - Palimanan
183490,183495,108.3823103,-6.696770866,Sumberjaya - Palimanan
183495,183500,108.3823433,-6.696739937,Sumberjaya - Palimanan
183500,183505,108.3823762,-6.696709008,Sumberjaya - Palimanan
183505,183510,108.3824091,-6.696678079,Sumberjaya - Palimanan
183510,183515,108.3824421,-6.69664715,Sumberjaya - Palimanan
183515,183520,108.382475,-6.696616221,Sumberjaya - Palimanan
183520,183525,108.382508,-6.696585292,Sumberjaya - Palimanan
183525,183530,108.3825409,-6.696554363,Sumberjaya - Palimanan
183530,183535,108.3825739,-6.696523434,Sumberjaya - Palimanan
183535,183540,108.3826068,-6.696492505,Sumberjaya - Palimanan
183540,183545,108.3826398,-6.696461576,Sumberjaya - Palimanan
183545,183550,108.3826727,-6.696430646,Sumberjaya - Palimanan
183550,183555,108.3827057,-6.696399717,Sumberjaya - Palimanan
183555,183560,108.3827386,-6.696368788,Sumberjaya - Palimanan
183560,183565,108.3827715,-6.696337859,Sumberjaya - Palimanan
183565,183570,108.3828045,-6.69630693,Sumberjaya - Palimanan
183570,183575,108.3828374,-6.696276001,Sumberjaya - Palimanan
183575,183580,108.3828704,-6.696245072,Sumberjaya - Palimanan
183580,183585,108.3829033,-6.696214143,Sumberjaya - Palimanan
183585,183590,108.3829363,-6.696183214,Sumberjaya - Palimanan
183590,183595,108.3829692,-6.696152285,Sumberjaya - Palimanan
183595,183600,108.3830014,-6.696120652,Sumberjaya - Palimanan
183600,183605,108.3830308,-6.69608635,Sumberjaya - Palimanan
183605,183610,108.3830603,-6.696052048,Sumberjaya - Palimanan
183610,183615,108.3830897,-6.696017746,Sumberjaya - Palimanan
183615,183620,108.3831191,-6.695983444,Sumberjaya - Palimanan
183620,183625,108.3831485,-6.695949142,Sumberjaya - Palimanan
183625,183630,108.3831779,-6.69591484,Sumberjaya - Palimanan
183630,183635,108.3832073,-6.695880539,Sumberjaya - Palimanan
183635,183640,108.3832368,-6.695846237,Sumberjaya - Palimanan
183640,183645,108.3832662,-6.695811935,Sumberjaya - Palimanan
183645,183650,108.3832956,-6.695777633,Sumberjaya - Palimanan
183650,183655,108.383325,-6.695743331,Sumberjaya - Palimanan
183655,183660,108.3833544,-6.695709029,Sumberjaya - Palimanan
183660,183665,108.3833838,-6.695674727,Sumberjaya - Palimanan
183665,183670,108.3834133,-6.695640425,Sumberjaya - Palimanan
183670,183675,108.3834427,-6.695606123,Sumberjaya - Palimanan
183675,183680,108.3834721,-6.695571822,Sumberjaya - Palimanan
183680,183685,108.3835015,-6.69553752,Sumberjaya - Palimanan
183685,183690,108.3835309,-6.695503218,Sumberjaya - Palimanan
183690,183695,108.3835603,-6.695468916,Sumberjaya - Palimanan
183695,183700,108.3835898,-6.695434614,Sumberjaya - Palimanan
183700,183705,108.3836192,-6.695400312,Sumberjaya - Palimanan
183705,183710,108.3836486,-6.69536601,Sumberjaya - Palimanan
183710,183715,108.383678,-6.695331708,Sumberjaya - Palimanan
183715,183720,108.3837074,-6.695297406,Sumberjaya - Palimanan
183720,183725,108.3837368,-6.695263104,Sumberjaya - Palimanan
183725,183730,108.3837663,-6.695228802,Sumberjaya - Palimanan
183730,183735,108.3837957,-6.6951945,Sumberjaya - Palimanan
183735,183740,108.3838251,-6.695160198,Sumberjaya - Palimanan
183740,183745,108.3838545,-6.695125897,Sumberjaya - Palimanan
183745,183750,108.3838839,-6.695091595,Sumberjaya - Palimanan
183750,183755,108.3839133,-6.695057293,Sumberjaya - Palimanan
183755,183760,108.3839427,-6.695022991,Sumberjaya - Palimanan
183760,183765,108.3839722,-6.694988689,Sumberjaya - Palimanan
183765,183770,108.3840016,-6.694954387,Sumberjaya - Palimanan
183770,183775,108.384031,-6.694920085,Sumberjaya - Palimanan
183775,183780,108.3840604,-6.694885783,Sumberjaya - Palimanan
183780,183785,108.3840898,-6.694851481,Sumberjaya - Palimanan
183785,183790,108.3841192,-6.694817179,Sumberjaya - Palimanan
183790,183795,108.3841487,-6.694782877,Sumberjaya - Palimanan
183795,183800,108.384178,-6.694748528,Sumberjaya - Palimanan
183800,183805,108.3842072,-6.69471401,Sumberjaya - Palimanan
183805,183810,108.3842363,-6.694679492,Sumberjaya - Palimanan
183810,183815,108.3842655,-6.694644974,Sumberjaya - Palimanan
183815,183820,108.3842947,-6.694610456,Sumberjaya - Palimanan
183820,183825,108.3843238,-6.694575938,Sumberjaya - Palimanan
183825,183830,108.384353,-6.69454142,Sumberjaya - Palimanan
183830,183835,108.3843822,-6.694506901,Sumberjaya - Palimanan
183835,183840,108.3844113,-6.694472383,Sumberjaya - Palimanan
183840,183845,108.3844405,-6.694437865,Sumberjaya - Palimanan
183845,183850,108.3844696,-6.694403347,Sumberjaya - Palimanan
183850,183855,108.3844988,-6.694368829,Sumberjaya - Palimanan
183855,183860,108.384528,-6.694334311,Sumberjaya - Palimanan
183860,183865,108.3845571,-6.694299793,Sumberjaya - Palimanan
183865,183870,108.3845863,-6.694265274,Sumberjaya - Palimanan
183870,183875,108.3846155,-6.694230756,Sumberjaya - Palimanan
183875,183880,108.3846446,-6.694196238,Sumberjaya - Palimanan
183880,183885,108.3846738,-6.69416172,Sumberjaya - Palimanan
183885,183890,108.3847029,-6.694127202,Sumberjaya - Palimanan
183890,183895,108.3847321,-6.694092684,Sumberjaya - Palimanan
183895,183900,108.3847613,-6.694058165,Sumberjaya - Palimanan
183900,183905,108.3847904,-6.694023647,Sumberjaya - Palimanan
183905,183910,108.3848196,-6.693989129,Sumberjaya - Palimanan
183910,183915,108.3848487,-6.693954611,Sumberjaya - Palimanan
183915,183920,108.3848779,-6.693920093,Sumberjaya - Palimanan
183920,183925,108.3849071,-6.693885574,Sumberjaya - Palimanan
183925,183930,108.3849362,-6.693851056,Sumberjaya - Palimanan
183930,183935,108.3849654,-6.693816538,Sumberjaya - Palimanan
183935,183940,108.3849946,-6.69378202,Sumberjaya - Palimanan
183940,183945,108.3850237,-6.693747502,Sumberjaya - Palimanan
183945,183950,108.3850529,-6.693712983,Sumberjaya - Palimanan
183950,183955,108.385082,-6.693678465,Sumberjaya - Palimanan
183955,183960,108.3851112,-6.693643947,Sumberjaya - Palimanan
183960,183965,108.3851404,-6.693609429,Sumberjaya - Palimanan
183965,183970,108.3851695,-6.69357491,Sumberjaya - Palimanan
183970,183975,108.3851987,-6.693540392,Sumberjaya - Palimanan
183975,183980,108.3852279,-6.693505874,Sumberjaya - Palimanan
183980,183985,108.385257,-6.693471356,Sumberjaya - Palimanan
183985,183990,108.3852862,-6.693436837,Sumberjaya - Palimanan
183990,183995,108.3853153,-6.693402319,Sumberjaya - Palimanan
183995,184000,108.3853452,-6.693368483,Sumberjaya - Palimanan
184000,184005,108.3853778,-6.693337116,Sumberjaya - Palimanan
184005,184010,108.3854103,-6.693305749,Sumberjaya - Palimanan
184010,184015,108.3854428,-6.693274382,Sumberjaya - Palimanan
184015,184020,108.3854753,-6.693243015,Sumberjaya - Palimanan
184020,184025,108.3855079,-6.693211648,Sumberjaya - Palimanan
184025,184030,108.3855404,-6.693180281,Sumberjaya - Palimanan
184030,184035,108.3855729,-6.693148914,Sumberjaya - Palimanan
184035,184040,108.3856055,-6.693117547,Sumberjaya - Palimanan
184040,184045,108.385638,-6.69308618,Sumberjaya - Palimanan
184045,184050,108.3856705,-6.693054813,Sumberjaya - Palimanan
184050,184055,108.385703,-6.693023445,Sumberjaya - Palimanan
184055,184060,108.3857356,-6.692992078,Sumberjaya - Palimanan
184060,184065,108.3857681,-6.692960711,Sumberjaya - Palimanan
184065,184070,108.3858006,-6.692929344,Sumberjaya - Palimanan
184070,184075,108.3858332,-6.692897977,Sumberjaya - Palimanan
184075,184080,108.3858657,-6.69286661,Sumberjaya - Palimanan
184080,184085,108.3858982,-6.692835243,Sumberjaya - Palimanan
184085,184090,108.3859307,-6.692803876,Sumberjaya - Palimanan
184090,184095,108.3859633,-6.692772509,Sumberjaya - Palimanan
184095,184100,108.3859958,-6.692741142,Sumberjaya - Palimanan
184100,184105,108.3860283,-6.692709774,Sumberjaya - Palimanan
184105,184110,108.3860609,-6.692678407,Sumberjaya - Palimanan
184110,184115,108.3860934,-6.69264704,Sumberjaya - Palimanan
184115,184120,108.3861259,-6.692615673,Sumberjaya - Palimanan
184120,184125,108.3861584,-6.692584306,Sumberjaya - Palimanan
184125,184130,108.386191,-6.692552939,Sumberjaya - Palimanan
184130,184135,108.3862235,-6.692521572,Sumberjaya - Palimanan
184135,184140,108.386256,-6.692490205,Sumberjaya - Palimanan
184140,184145,108.3862886,-6.692458837,Sumberjaya - Palimanan
184145,184150,108.3863211,-6.69242747,Sumberjaya - Palimanan
184150,184155,108.3863536,-6.692396103,Sumberjaya - Palimanan
184155,184160,108.3863861,-6.692364736,Sumberjaya - Palimanan
184160,184165,108.3864187,-6.692333369,Sumberjaya - Palimanan
184165,184170,108.3864512,-6.692302002,Sumberjaya - Palimanan
184170,184175,108.3864837,-6.692270634,Sumberjaya - Palimanan
184175,184180,108.3865163,-6.692239267,Sumberjaya - Palimanan
184180,184185,108.3865488,-6.6922079,Sumberjaya - Palimanan
184185,184190,108.3865813,-6.692176533,Sumberjaya - Palimanan
184190,184195,108.3866138,-6.692145166,Sumberjaya - Palimanan
184195,184200,108.3866478,-6.692115586,Sumberjaya - Palimanan
184200,184205,108.3866855,-6.692090707,Sumberjaya - Palimanan
184205,184210,108.3867233,-6.692065829,Sumberjaya - Palimanan
184210,184215,108.386761,-6.692040951,Sumberjaya - Palimanan
184215,184220,108.3867987,-6.692016073,Sumberjaya - Palimanan
184220,184225,108.3868364,-6.691991195,Sumberjaya - Palimanan
